OccurredOn,Date,Time,ELE-HV-B1-SWB_HLI_INC1_Hz,ELE-HV-B1-SWB_HLI_INC1_kW,ELE-HV-B1-SWB_HLI_INC1_kWH,ELE-HV-B1-SWB_HLI_INC1_L1_A,ELE-HV-B1-SWB_HLI_INC1_L12_V,ELE-HV-B1-SWB_HLI_INC1_L2_A,ELE-HV-B1-SWB_HLI_INC1_L23_V,ELE-HV-B1-SWB_HLI_INC1_L3_A,ELE-HV-B1-SWB_HLI_INC1_L31_V,ELE-HV-B1-SWB_HLI_INC1_PF,ELE-HV-B1-SWB_HLI_INC2_Hz,ELE-HV-B1-SWB_HLI_INC2_kW,ELE-HV-B1-SWB_HLI_INC2_kWH,ELE-HV-B1-SWB_HLI_INC2_L1_A,ELE-HV-B1-SWB_HLI_INC2_L12_V,ELE-HV-B1-SWB_HLI_INC2_L2_A,ELE-HV-B1-SWB_HLI_INC2_L23_V,ELE-HV-B1-SWB_HLI_INC2_L3_A,ELE-HV-B1-SWB_HLI_INC2_L31_V,ELE-HV-B1-SWB_HLI_INC2_PF
2025-06-09 15:45:00,2025-06-09,15:45:00,49.93,1003.58,197913.74,27.11,22114.85,26.11,22133.91,27.03,22232.86,0.99,49.93,855.17,154021.53,23.38,21940.84,22.18,21961.53,22.42,22028.95,1.0
2025-06-09 15:50:00,2025-06-09,15:50:00,49.94,1005.31,197996.54,26.89,22109.39,25.77,22129.07,26.61,22228.53,0.99,49.94,842.59,154092.6,23.01,21931.29,21.93,21953.68,22.1,22020.65,1.0
2025-06-09 15:55:00,2025-06-09,15:55:00,49.93,999.5,198080.21,26.83,22110.57,25.88,22130.27,26.67,22230.37,0.99,49.93,843.68,154163.52,23.07,21911.54,21.95,21934.37,22.14,22002.97,1.0
2025-06-09 16:00:00,2025-06-09,16:00:00,49.94,1010.08,198160.91,27.08,22126.22,26.25,22146.3,27.18,22243.26,0.99,49.94,845.46,154232.22,23.08,21916.67,22.0,21940.6,22.21,22009.53,1.0
2025-06-09 16:05:00,2025-06-09,16:05:00,49.93,972.85,198240.87,26.05,22118.57,25.15,22139.88,25.9,22239.43,0.99,49.93,860.58,154300.84,23.6,21912.85,22.32,21939.12,22.6,22006.34,1.0
2025-06-09 16:10:00,2025-06-09,16:10:00,49.95,1002.82,198322.18,26.72,22108.95,25.93,22129.75,26.72,22229.96,0.99,49.95,862.28,154371.4,23.62,21928.24,22.44,21953.51,22.54,22020.77,1.0
2025-06-09 16:15:00,2025-06-09,16:15:00,49.96,990.56,198416.17,26.46,22118.02,25.65,22136.9,26.52,22236.39,0.99,49.96,852.0,154451.96,23.27,21920.55,22.16,21945.62,22.37,22013.01,1.0
2025-06-09 16:20:00,2025-06-09,16:20:00,49.96,1020.7,198504.07,27.28,22115.6,26.23,22132.83,27.14,22233.37,0.99,49.96,843.17,154524.3,23.02,21919.31,21.93,21943.48,22.17,22011.04,1.0
2025-06-09 16:25:00,2025-06-09,16:25:00,49.96,1003.21,198577.47,26.99,22113.63,25.95,22127.89,26.84,22232.08,0.99,49.96,846.39,154585.0,23.12,21921.97,22.04,21946.0,22.16,22016.91,1.0
2025-06-09 16:30:00,2025-06-09,16:30:00,49.96,998.39,198672.24,26.64,22121.98,25.68,22137.72,26.71,22240.29,0.99,49.96,837.67,154662.44,22.93,21920.64,21.81,21944.13,21.96,22013.89,1.0
2025-06-09 16:35:00,2025-06-09,16:35:00,49.96,1027.8,198757.76,27.51,22105.79,26.53,22120.88,27.44,22225.44,0.99,49.96,842.15,154733.26,23.05,21914.22,21.92,21937.78,22.06,22007.02,1.0
2025-06-09 16:40:00,2025-06-09,16:40:00,49.95,1041.25,198835.52,27.87,22113.14,26.68,22128.01,27.6,22232.55,0.99,49.95,838.65,154797.84,22.89,21916.05,21.81,21940.67,22.03,22010.02,1.0
2025-06-09 16:45:00,2025-06-09,16:45:00,49.96,1044.62,198922.33,28.0,22122.49,26.86,22138.49,27.69,22239.65,0.99,49.96,838.92,154867.4,22.89,21936.71,21.75,21960.78,22.07,22029.26,1.0
2025-06-09 16:50:00,2025-06-09,16:50:00,49.99,1040.66,199009.52,27.92,22124.89,26.82,22143.83,27.68,22242.9,0.99,49.99,860.11,154939.34,23.52,21937.82,22.36,21962.27,22.55,22028.45,1.0
2025-06-09 16:55:00,2025-06-09,16:55:00,49.98,1026.78,199093.65,27.59,22129.69,26.47,22147.43,27.41,22250.5,0.99,49.98,848.67,155009.74,23.2,21930.74,22.0,21954.29,22.3,22019.8,1.0
2025-06-09 17:00:00,2025-06-09,17:00:00,49.99,1034.17,199189.15,27.71,22139.85,26.47,22158.29,27.77,22258.7,0.99,49.99,797.4,155084.86,21.77,21944.42,20.86,21964.76,20.85,22033.01,1.0
2025-06-09 17:05:00,2025-06-09,17:05:00,49.97,984.94,199264.58,26.47,22137.24,25.27,22158.11,26.52,22258.16,0.99,49.98,788.22,155145.26,21.51,21946.95,20.61,21969.1,20.58,22035.33,1.0
2025-06-09 17:10:00,2025-06-09,17:10:00,50.01,1033.32,199348.72,27.69,22142.92,26.53,22161.86,27.68,22263.37,0.99,50.01,780.13,155209.65,21.31,21977.98,20.41,22000.28,20.33,22064.03,1.0
2025-06-09 17:15:00,2025-06-09,17:15:00,50.0,1005.54,199438.71,26.94,22132.95,25.87,22153.63,26.96,22258.05,0.99,50.0,771.48,155279.21,21.05,21959.25,20.2,21982.92,20.14,22049.2,1.0
2025-06-09 17:20:00,2025-06-09,17:20:00,50.01,998.55,199515.81,26.67,22140.64,25.54,22160.76,26.67,22265.46,0.99,50.01,789.18,155341.37,21.57,21953.46,20.62,21975.8,20.57,22043.41,1.0
2025-06-09 17:25:00,2025-06-09,17:25:00,49.98,994.85,199600.66,26.69,22127.97,25.61,22148.7,26.75,22250.61,0.99,49.98,801.41,155406.44,21.95,21943.49,20.98,21964.8,20.9,22031.04,1.0
2025-06-09 17:30:00,2025-06-09,17:30:00,49.98,1000.23,199694.17,26.87,22126.69,25.81,22147.83,26.93,22244.39,0.99,49.97,798.01,155480.74,21.81,21945.58,20.92,21966.22,20.8,22033.54,1.0
2025-06-09 17:35:00,2025-06-09,17:35:00,50.0,1005.11,199771.07,26.91,22145.46,25.84,22165.35,26.83,22264.92,0.99,50.0,791.77,155541.18,21.61,21946.15,20.74,21965.71,20.66,22032.8,1.0
2025-06-09 17:40:00,2025-06-09,17:40:00,49.95,981.41,199854.8,26.3,22088.58,25.14,22107.08,26.16,22207.76,0.99,49.95,786.6,155606.92,21.49,21873.52,20.75,21892.6,20.63,21958.25,1.0
2025-06-09 17:45:00,2025-06-09,17:45:00,49.94,991.36,199943.12,26.54,22093.08,25.34,22109.17,26.4,22212.44,0.99,49.94,777.14,155675.47,21.3,21870.25,20.45,21889.3,20.33,21957.44,1.0
2025-06-09 17:50:00,2025-06-09,17:50:00,49.95,997.09,200023.98,26.74,22116.45,25.58,22135.75,26.77,22237.96,0.99,49.95,768.49,155738.52,21.1,21888.82,20.19,21909.16,20.05,21976.53,1.0
2025-06-09 17:55:00,2025-06-09,17:55:00,49.98,983.83,200096.16,26.1,22111.75,25.23,22130.7,26.15,22236.21,0.99,49.99,758.31,155794.88,20.84,21887.81,19.89,21908.96,19.82,21975.15,1.0
2025-06-09 18:00:00,2025-06-09,18:00:00,50.06,833.41,200189.76,22.45,22206.81,21.47,22229.78,22.51,22332.74,0.98,50.06,633.66,155868.23,17.24,21996.94,16.61,22018.63,16.54,22086.67,1.0
2025-06-09 18:05:00,2025-06-09,18:05:00,50.06,737.79,200246.6,20.32,22220.18,19.36,22240.0,19.62,22346.11,0.97,50.06,530.6,155909.94,14.49,22024.23,14.03,22045.77,13.58,22115.01,0.99
2025-06-09 18:10:00,2025-06-09,18:10:00,50.03,523.85,200297.91,15.28,22226.86,14.68,22243.31,14.15,22352.1,0.92,50.02,473.08,155952.48,13.04,22024.23,12.62,22046.38,12.0,22116.84,0.99
2025-06-09 18:15:00,2025-06-09,18:15:00,50.01,509.31,200343.57,14.97,22265.93,14.47,22281.83,14.03,22390.97,0.92,50.01,488.69,155994.52,13.43,22027.55,13.02,22049.53,12.34,22116.81,0.99
2025-06-09 18:20:00,2025-06-09,18:20:00,49.98,487.46,200381.39,14.29,22263.95,13.81,22280.78,13.3,22388.68,0.92,49.98,552.3,156034.06,14.99,22025.72,14.34,22047.84,13.95,22114.38,0.99
2025-06-09 18:25:00,2025-06-09,18:25:00,49.96,515.71,200420.05,14.98,22271.07,14.47,22287.93,13.98,22394.05,0.92,49.96,526.46,156077.03,14.47,22049.61,14.02,22072.04,13.61,22137.7,0.99
2025-06-09 18:30:00,2025-06-09,18:30:00,49.98,481.07,200460.94,14.15,22284.51,13.69,22299.55,13.21,22409.73,0.91,49.99,534.71,156121.31,14.6,22061.32,14.14,22084.61,13.55,22152.45,1.0
2025-06-09 18:35:00,2025-06-09,18:35:00,50.03,459.46,200502.55,13.61,22295.75,13.23,22311.81,12.73,22420.47,0.9,50.03,585.88,156170.93,15.9,22077.67,15.15,22100.95,15.18,22171.48,1.0
